,id,budget,popularity,vote_average,revenue,title
635,568,52000000,68.140214,7.3,355237933,Apollo 13
642,227306,65000000,43.055253,7.3,163442937,Unbroken
4077,8810,2000000,37.117362,7.3,24600832,Mad Max 2: The Road Warrior
3891,1430,4000000,11.414843,7.3,35564473,Bowling for Columbine
3282,198277,8000000,35.735689,7.3,63464861,Begin Again
2569,116,15000000,30.669913,7.3,85306374,Match Point
1684,69,28000000,35.580032,7.3,186438883,Walk the Line
1935,9912,25000000,8.450513,7.3,0,The World's Fastest Indian
4221,4174,1500000,11.145914999999999,7.3,7000000,Spellbound
3205,43418,7347125,3.949796,7.3,0,Beneath Hill 60
519,75656,75000000,71.124686,7.3,117698894,Now You See Me
3916,3089,3000000,5.3448150000000005,7.3,9012000,Red River
3913,22013,3000000,6.734964999999999,7.3,10400000,Elmer Gantry
2025,228194,22000000,27.898438,7.3,88880821,The Hundred-Foot Journey
3975,248,2900000,3.370225,7.3,5000000,Pocketful of Miracles
3281,26963,0,10.621353,7.3,0,The Secret of Kells
489,36970,0,10.706613,7.3,19406406,Oceans
1327,312221,37000000,57.773582999999995,7.3,173567581,Creed
2022,688,24000000,17.606087,7.3,182016617,The Bridges of Madison County
724,9509,70000000,45.299089,7.3,130293714,Man on Fire
722,14836,60000000,51.146046999999996,7.3,124596398,Coraline
4198,191714,1000000,14.017809,7.3,4235151,The Lunchbox
3257,1359,7000000,45.310443,7.3,34266564,American Psycho
694,2501,60000000,86.47681700000001,7.3,214034224,The Bourne Identity
2881,179144,12400000,32.523573,7.3,8371085,The Great Beauty
1386,140823,35000000,31.957946999999997,7.3,112544580,Saving Mr. Banks
1193,11362,35000000,26.595983,7.3,75395048,The Count of Monte Cristo
942,228326,50000000,34.890999,7.3,97437106,The Book of Life
4085,9662,8000000,13.944645000000001,7.3,1477676,The Triplets of Belleville
1759,9549,27000000,17.567332,7.3,21500000,The Right Stuff
4595,764,350000,35.037625,7.3,29400000,The Evil Dead
2743,1954,13000000,73.307513,7.3,96060858,The Butterfly Effect
2739,4951,16000000,54.550275,7.3,53478166,10 Things I Hate About You
1704,318846,28000000,57.518471999999996,7.3,133346506,The Big Short
3366,34653,7000000,21.626288,7.3,0,A Single Man
2307,2757,19000000,26.441669,7.3,32801173,Adaptation.
4735,72086,0,0.074005,7.3,0,The Night Visitor
3078,13689,0,8.326131,7.3,0,Peaceful Warrior
2213,2639,20000000,11.352692999999999,7.3,10686841,Deconstructing Harry
2836,1360,12000000,18.422327,7.3,56298474,Frida
4551,90369,0,14.142073000000002,7.3,0,Now Is Good
3635,4553,5000000,35.252056,7.3,8203235,The Machinist
1597,307081,30000000,65.364452,7.3,91709827,Southpaw
239,49047,105000000,110.153618,7.3,716392705,Gravity
2730,44214,13000000,91.28568299999999,7.3,327803731,Black Swan
3648,46838,5000000,19.940245,7.3,5476793,Tucker and Dale vs Evil
49,64682,105000000,61.196070999999996,7.3,351040419,The Great Gatsby
2967,601,10500000,56.105798,7.3,792910554,E.T. the Extra-Terrestrial
980,11615,50000000,22.442241,7.3,38955598,The Life of David Gale
44,168259,190000000,102.32221700000001,7.3,1506249360,Furious 7
4520,35199,0,0.9060959999999999,7.3,0,Wordplay
4507,704,560000,10.730056,7.3,12299668,A Hard Day's Night
3690,50848,4600000,6.368933,7.3,0,The Names of Love
2753,492,13000000,27.546914,7.3,22863596,Being John Malkovich
82,119450,170000000,243.79174300000003,7.3,710644566,Dawn of the Planet of the Apes
2373,10549,0,9.814785,7.3,0,Hamlet
156,616,140000000,52.341226,7.3,456758981,The Last Samurai
3529,7863,0,10.396305,7.3,0,Shine
1105,819,44000000,16.245068,7.3,165615285,Sleepers
1554,17654,30000000,63.13678,7.3,210819611,District 9
4704,5723,160000,19.052179000000002,7.3,20710513,Once
3547,22908,0,1.391958,7.3,0,A Room for Romeo Brass
3550,25248,0,1.688495,7.3,0,Saint Ralph
1790,134,26000000,39.742009,7.3,71868327,"O Brother, Where Art Thou?"
100,4922,150000000,60.269279000000004,7.3,333932083,The Curious Case of Benjamin Button
2186,7979,20000000,10.446722,7.3,73276047,The Kite Runner
2822,184,12000000,40.631671000000004,7.3,39673162,Jackie Brown
2801,21612,12500000,2.950618,7.3,1227324,The Funeral
3596,1391,5000000,16.890285000000002,7.3,33616692,Y Tu Mamá También
1057,7214,30000000,23.234651,7.3,76669806,Coach Carter
1052,2034,45000000,52.081131,7.3,104876233,Training Day
3060,14283,18000000,6.18869,7.3,9495408,The Red Violin
2359,11644,18000000,13.628601000000002,7.3,12000000,Blow Out
2327,106,18000000,50.009408,7.3,98235548,Predator
4616,87943,0,0.025211,7.3,0,Sisters in Law
176,281957,135000000,100.635882,7.3,532950503,The Revenant
180,2503,70000000,45.381501,7.3,442824138,The Bourne Ultimatum
2368,522,18000000,24.548633,7.3,5887457,Ed Wood
2829,11202,12000000,21.933822,7.3,89800000,Patton
2959,45138,0,0.700127,7.3,0,Machine Gun McCain
2815,154,12000000,22.434102,7.3,96800000,Star Trek II: The Wrath of Khan
3457,12163,6000000,40.196514,7.3,44703995,The Wrestler
849,3580,55000000,27.509159999999998,7.3,113020255,Changeling
277,36557,150000000,88.935165,7.3,599045960,Casino Royale
380,921,88000000,24.100863,7.3,108539911,Cinderella Man
862,802,2000000,23.962108999999998,7.3,9250000,Lolita
3801,225235,0,1.8766209999999999,7.3,4037782,The Geographer Drank His Globe Away
3149,219,12899867,19.747809,7.3,85582407,Volver
2920,249164,11000000,31.162838,7.3,78874843,If I Stay
2919,10377,11000000,19.231507,7.3,64088552,My Cousin Vinny
2455,639,16000000,18.430419,7.3,92823546,When Harry Met Sally...
3442,10925,4000000,14.961629,7.3,14237000,The Return of the Living Dead
3816,25209,3768785,1.726175,7.3,8000000,Annie Get Your Gun
404,1904,85000000,16.595874,7.3,162242962,Memoirs of a Geisha
2926,687,11000000,15.864927999999999,7.3,39363635,Dead Man Walking
2656,370980,15000000,0.738646,7.3,0,Chiamatemi Francesco - Il Papa della gente
3157,132316,0,5.900535,7.3,0,Jab Tak Hai Jaan
409,16858,0,5.159407,7.3,37823676,All That Jazz
2459,74643,15000000,29.943315999999996,7.3,133432856,The Artist
421,1949,65000000,51.970905,7.3,84785914,Zodiac
7,99861,280000000,134.27922900000002,7.3,1405403694,Avengers: Age of Ultron
4326,94329,1100000,40.285095,7.3,4105187,The Raid
444,4147,80000000,49.078546,7.3,181001478,Road to Perdition
3439,218,6400000,74.23479300000001,7.3,78371200,The Terminator
3168,2359,9000000,14.098951999999999,7.3,24538513,Sicko
1472,228205,34000000,41.946523,7.3,63013281,The Longest Ride
4370,26791,1000000,0.28008299999999997,7.3,852206,Brigham City
124,109445,150000000,165.12536599999999,7.3,1274219009,Frozen
322,18,90000000,109.528572,7.3,263920180,The Fifth Element
4439,157354,0,20.967146,7.3,17385830,Fruitvale Station
918,388,45000000,45.220386,7.3,184376254,Inside Man
1289,9495,15000000,44.690107,7.3,94000000,The Crow
2942,304357,11000000,21.204929,7.3,61619773,Woman in Gold
4434,2009,852510,9.270133,7.3,1185783,"4 Months, 3 Weeks and 2 Days"
3738,153,4000000,45.66662,7.3,119723856,Lost in Translation
343,863,90000000,73.575118,7.3,497366869,Toy Story 2
3722,375290,4500000,2.551559,7.3,32000000,Airlift
2422,114150,17000000,32.746486,7.3,115350426,Pitch Perfect
899,808,60000000,67.298732,7.3,484409218,Shrek
2944,766,11000000,33.758281,7.3,0,Army of Darkness
4461,26899,800000,5.292536,7.3,62852,The Mudge Boy
297,1372,100000000,52.792678,7.3,170877916,Blood Diamond
3770,16448,0,4.348416,7.3,0,Waiting for Guffman
1199,1579,40000000,41.570046999999995,7.3,120175290,Apocalypto
3441,21641,10000000,13.409125,7.2,0,The Damned United
1103,5503,44000000,54.884297,7.2,368875760,The Fugitive
1136,79,31000000,23.607392,7.2,177394432,Hero
4050,756,2280000,32.875469,7.2,83320000,Fantasia
1365,44264,38000000,49.292384000000006,7.2,252276927,True Grit
4078,12207,0,15.046612,7.2,0,The Legend of Drunken Master
3493,18602,0,2.5079119999999997,7.2,0,Morvern Callar
1177,187,40000000,66.003433,7.2,158733820,Sin City
1762,2666,27000000,39.324831,7.2,27200316,Dark City
1687,11499,0,16.87784,7.2,0,Frost/Nixon
3444,621,6000000,67.608041,7.2,181813770,Grease
4079,226,2000000,15.557144000000001,7.2,11540607,Boys Don't Cry
1187,296098,40000000,48.445978000000004,7.2,165478348,Bridge of Spies
1176,1677,40000000,21.743320999999998,7.2,124731534,Ray
3884,658,2500000,47.812466,7.2,124881062,Goldfinger
1362,22881,29000000,25.767395,7.2,309208309,The Blind Side
1888,319888,23000000,29.365851,7.2,46152800,Eddie the Eagle
2725,1913,12806000,17.363739000000002,7.2,38535221,The Sea Inside
3684,11577,4638783,4.4952559999999995,7.2,11000000,Pat Garrett & Billy the Kid
3699,1429,15000000,30.196039000000003,7.2,13060843,25th Hour
954,205587,50000000,42.472324,7.2,83719388,The Judge
3935,121986,0,15.492257,7.2,4069826,Frances Ha
912,628,60000000,50.163785,7.2,223664608,Interview with the Vampire
904,2898,50000000,37.885022,7.2,314178011,As Good as It Gets
3339,19913,7500000,45.610993,7.2,60722734,(500) Days of Summer
3358,308639,700000,29.761163,7.2,17986781,Dope
889,8741,52000000,40.072583,7.2,98126565,The Thin Red Line
879,22803,53000000,49.593978,7.2,126690726,Law Abiding Citizen
2625,5236,15000000,32.690038,7.2,15785148,Kiss Kiss Bang Bang
2662,53457,10000000,10.072199000000001,7.2,17511906,Sarah's Key
3828,9516,3500000,3.4188709999999998,7.2,27900000,Menace II Society
1307,10400,50000000,20.825781,7.2,73956241,The Hurricane
801,1813,57000000,33.8473,7.2,152944660,The Devil's Advocate
983,2252,51500000,35.481169,7.2,55112356,Eastern Promises
3997,11072,2600000,22.793929000000002,7.2,119500000,Blazing Saddles
3516,3482,5800000,4.49029,7.2,6800000,The Train
1356,18785,35000000,82.21166,7.2,459270619,The Hangover
3250,11971,8000000,10.193769999999999,7.2,0,Much Ado About Nothing
4025,13007,0,9.774125999999999,7.2,0,Religulous
3543,7913,2200000,5.206967,7.2,11502151,Rang De Basanti
3552,16633,5100000,5.934016000000001,7.2,0,Somewhere in Time
3399,8374,6000000,34.917446999999996,7.2,30471,The Boondock Saints
1967,177,24000000,16.146572,7.2,41895491,The Fisher King
4023,20,0,7.958831,7.2,9726954,My Life Without Me
1243,203,500000,17.002095999999998,7.2,3000000,Mean Streets
2585,12162,15000000,47.006161999999996,7.2,42000000,The Hurt Locker
1815,8681,25000000,80.879032,7.2,226830568,Taken
1816,239571,26000000,33.93914,7.2,35926213,The Best of Me
2757,1251,19000000,24.472479999999997,7.2,68673228,Letters from Iwo Jima
1027,1368,15000000,63.071045999999996,7.2,125212904,First Blood
2835,10437,0,15.085981,7.2,27281507,The Muppet Christmas Carol
1004,18947,50000000,31.02233,7.2,36348784,The Boat That Rocked
1842,866,25000000,34.160447999999995,7.2,116766556,Finding Neverland
1838,794,2800000,25.939385,7.2,60922980,The Omen
0,19995,237000000,150.437577,7.2,2787965087,Avatar
4565,4107,0,7.330691000000001,7.2,773228,Bloody Sunday
4578,1282,0,3.291609,7.2,0,Dogtown and Z-Boys
320,855,92000000,44.455166,7.2,172989651,Black Hawk Down
1492,8055,32000000,33.923786,7.2,113019290,The Reader
4201,11426,1650000,6.915201,7.2,30500000,From Here to Eternity
4200,34106,1644736,3.426314,7.2,7433101,You Can't Take It With You
305,9016,140000000,38.924136,7.2,109578115,Treasure Planet
289,11688,100000000,51.113717,7.2,169327687,The Emperor's New Groove
2951,86829,11000000,36.319205,7.2,32935319,Inside Llewyn Davis
4189,104,1530000,27.36562,7.2,7267585,Run Lola Run
4517,14358,0,0.772668,7.2,0,Mad Hot Ballroom
216,87827,120000000,51.328145,7.2,609016565,Life of Pi
2515,146,17000000,45.742253999999996,7.2,213525736,"Crouching Tiger, Hidden Dragon"
2378,37903,15238800,17.94739,7.2,0,The White Ribbon
4171,33511,0,1.950959,7.2,0,Nowhere Boy
3075,1640,6500000,28.223163,7.2,98410061,Crash
1522,32274,0,4.901553,7.2,0,Cradle Will Rock
2353,11457,18000000,5.706767,7.2,0,Life as a House
2524,16769,15000000,3.826685,7.2,67182787,Coal Miner's Daughter
2986,9289,10000000,19.524972,7.2,50100000,The Longest Day
3228,185008,7700000,3.3531760000000004,7.2,46000000,Yeh Jawaani Hai Deewani
1607,9013,30000000,12.821328999999999,7.2,38413606,Midnight Run
2545,77016,7000000,49.517264000000004,7.2,48126384,End of Watch
2935,167073,11000000,39.337949,7.2,62076141,Brooklyn
4144,3766,2300000,8.055083999999999,7.2,0,The Lady from Shanghai
411,22538,60000000,38.885195,7.2,47664559,Scott Pilgrim vs. the World
4291,176,1200000,63.655972999999996,7.2,103911669,Saw
2053,11661,22000000,13.960945,7.2,17709155,Joyeux Noël
2476,10994,0,9.423866,7.2,0,White Oleander
1659,46829,30000000,4.952735,7.2,8454301,Barney's Version
4320,12877,0,12.818441,7.2,0,Dead Man's Shoes
2917,45317,25000000,31.019381,7.2,93617009,The Fighter
3159,30497,85000,29.262427000000002,7.2,30859000,The Texas Chain Saw Massacre
3189,293670,0,9.050289999999999,7.2,0,The Wailing
2499,34647,13000000,20.39955,7.2,754249,Enter the Void
4352,7944,0,2.162522,7.2,0,Shine a Light
2087,840,20000000,52.45650500000001,7.2,303788635,Close Encounters of the Third Kind
401,853,68000000,41.273567,7.2,96976270,Enemy at the Gates
388,161,85000000,60.929352,7.2,450717150,Ocean's Eleven
386,2502,75000000,53.213931,7.2,288500217,The Bourne Supremacy
4366,13508,1000000,5.3231839999999995,7.2,1678874,Who Killed the Electric Car?
365,686,90000000,55.249433999999994,7.2,171120329,Contact
4386,201132,1000000,1.883947,7.2,0,Antarctica: A Year on Ice
2449,4584,16500000,20.898711,7.2,135000000,Sense and Sensibility
354,65754,90000000,47.651083,7.2,232617430,The Girl with the Dragon Tattoo
2027,10950,22000000,26.071644,7.2,92542418,I Am Sam
1387,1883,34000000,19.822791,7.2,48169908,Malcolm X
2052,9075,21000000,13.906610999999998,7.2,26193068,Black Book
1564,4476,30000000,26.952727000000003,7.2,160638883,Legends of the Fall
4711,178862,0,2.557258,7.2,0,Aroused
127,76341,150000000,434.27856399999996,7.2,378858340,Mad Max: Fury Road
1596,273481,30000000,55.424027,7.2,84025816,Sicario
2187,470,20000000,32.243357,7.2,60427839,21 Grams
1546,1669,30000000,46.212154999999996,7.2,199200000,The Hunt for Red October
3242,10734,8000000,26.356696999999997,7.2,43000000,Escape from Alcatraz
2310,1878,18500000,44.511363,7.2,10680275,Fear and Loathing in Las Vegas
4098,4816,0,18.223139,7.2,0,Ghost Dog: The Way of the Samurai
1378,377,1800000,38.204158,7.2,25504513,A Nightmare on Elm Street
1595,9918,0,8.305085,7.2,42647449,Glory Road
1547,132363,25000000,32.105328,7.2,115922175,The Butler
1594,3933,40000000,43.571612,7.2,117195061,Corpse Bride
1988,19908,23600000,57.300674,7.2,102391382,Zombieland
4106,12901,2000000,2.2837959999999997,7.2,1431623,No End in Sight
2184,9470,20000000,13.658985000000001,7.2,100914445,Kung Fu Hustle
3136,15067,10000000,11.847324,7.1,0,"The Good, The Bad, The Weird"
1477,18254,32000000,4.6021849999999995,7.1,40382659,Reds
867,242,54000000,59.194915,7.1,136766062,The Godfather: Part III
3794,54580,4000000,3.6631080000000003,7.1,146402,Mondays in the Sun
3548,70670,0,20.821846,7.1,15699707,Headhunters
1478,881,40000000,40.379965999999996,7.1,243240178,A Few Good Men
1298,12289,80341000,14.8375,7.1,127814609,Red Cliff
1720,23483,28000000,45.054936,7.1,96188903,Kick-Ass
4738,473,60000,27.788066999999998,7.1,3221152,Pi
4726,9821,0,5.497682,7.1,0,The Mighty
3761,6537,0,29.071955,7.1,44000000,The Orphanage
1283,11934,30000000,14.188982000000001,7.1,0,The Hudsucker Proxy
3479,1443,6000000,26.218912,7.1,10409377,The Virgin Suicides
2438,1491,40000000,36.960953,7.1,86915017,The Illusionist
1161,37799,40000000,69.27821999999999,7.1,224920315,The Social Network
3802,14902,0,1.8075709999999998,7.1,0,1776
861,2841,47000000,23.05451,7.1,0,A Very Long Engagement
3436,28089,6500000,8.432400999999999,7.1,1521261,The Messenger
2250,16608,2000000,14.617944,7.1,5048693,The Proposition
19,122917,250000000,120.96574299999999,7.1,956019788,The Hobbit: The Battle of the Five Armies
26,271110,250000000,198.37239499999998,7.1,1153304495,Captain America: Civil War
2915,206563,0,14.637357000000002,7.1,0,Trash
2276,14202,19400000,20.746932,7.1,0,The Painted Veil
1175,9361,40000000,37.776565999999995,7.1,75505856,The Last of the Mohicans
1918,6978,25000000,29.796394,7.1,11000000,Big Trouble in Little China
430,11544,80000000,55.659988,7.1,145771527,Lilo & Stitch
1711,2832,30000000,45.915165,7.1,90259536,Identity
821,156022,55000000,79.92205899999999,7.1,192330738,The Equalizer
2067,9473,21000000,27.197799,7.1,0,"South Park: Bigger, Longer & Uncut"
2277,6968,27000000,7.727035000000001,7.1,0,The Baader Meinhof Complex
3311,9388,6500000,29.01153,7.1,24793509,Thank You for Smoking
1173,257211,35000000,53.114573,7.1,194564672,The Intern
3834,573,3500000,10.219942,7.1,12600000,Frenzy
1167,6114,40000000,45.022964,7.1,215862692,Dracula
3825,813,3500000,46.116884999999996,7.1,83453539,Airplane!
3453,16158,6000000,5.537646,7.1,25059640,The Wood
3156,66125,0,5.499412,7.1,0,Red Dog
1165,196,40000000,45.769562,7.1,244527583,Back to the Future Part III
2863,9550,0,21.064082,7.1,92863945,House of Flying Daggers
4719,40652,120000,1.112792,7.1,0,The Married Woman
3749,8337,4000000,29.852608,7.1,13008928,They Live
89,82690,165000000,62.341073,7.1,471222889,Wreck-It Ralph
909,462,52000000,30.347332,7.1,256271286,Erin Brockovich
3577,147773,4600000,32.14444,7.1,23198652,The Way Way Back
1015,167,48000000,30.920075,7.1,50315140,K-PAX
2745,15250,13000000,2.388918,7.1,0,This Christmas
207,861,65000000,43.129703000000006,7.1,261317921,Total Recall
204,51497,125000000,7.255717999999999,7.1,626137675,Fast Five
2177,2355,20000000,20.827779999999997,7.1,22222308,Reign Over Me
1745,10024,30000000,24.091520000000003,7.1,95714875,My Sister's Keeper
1521,24662,32000000,4.098444000000001,7.1,3566637,Cats Don't Dance
1795,11509,26000000,10.981038,7.1,0,Silverado
3584,323677,5000000,22.9951,7.1,24804129,Race
134,177677,150000000,114.52223700000002,7.1,682330139,Mission: Impossible - Rogue Nation
1102,68734,44500000,62.01056,7.1,232324128,Argo
1091,10858,44000000,3.770161,7.1,13681765,Nixon
3532,1548,7000000,14.072941,7.1,0,Ghost World
3386,11687,0,8.893676,7.1,0,The Visitors
154,81188,145000000,61.788035,7.1,306941670,Rise of the Guardians
1603,1262,30000000,32.26789,7.1,53653224,Stranger Than Fiction
3394,306745,7000000,8.184588,7.1,573335,Freeheld
3541,979,0,32.476098,7.1,792,Irreversible
2787,62204,12000000,6.537986,7.1,55260558,Quest for Fire
2167,328387,20000000,62.933899,7.1,83707310,Nerve
2141,10139,20000000,30.909699,7.1,54586584,Milk
2737,239563,13000000,43.791745,7.1,54837234,St. Vincent
3743,451,3600000,22.030517,7.1,49800000,Leaving Las Vegas
275,180,102000000,65.948959,7.1,358372926,Minority Report
1080,4688,0,11.872841000000001,7.1,0,Across the Universe
317,76758,94000000,12.516546,7.1,95311434,The Flowers of War
1875,4518,30000000,14.179538,7.1,82150642,Elizabeth
316,3131,100000000,46.160047999999996,7.1,193772504,Gangs of New York
1874,5123,25000000,29.533437,7.1,66122026,August Rush
3728,1088,8000000,12.439494999999999,7.1,41400000,Whale Rider
2711,9045,0,5.9305330000000005,7.1,0,Amen.
314,29193,10000000,3.091077,7.1,13835130,The Spanish Prisoner
101,49538,160000000,3.195174,7.1,353624124,X-Men: First Class
4497,9459,600000,3.409764,7.1,34505110,Woodstock
3174,1621,40600000,34.022209000000004,7.1,90400000,Trading Places
